booking_id,customer_id,service_type,service_price,booking_date,appointment_date,appointment_hour,booking_lead_time_days,past_visit_count,past_cancellation_count,past_no_show_count,payment_method,branch,day_of_week,is_weekend,customer_age,gender,appointment_outcome
BK_00179,CUST_0173,Hair Coloring,2500,2025-11-01,2025-11-04,16,3,2,0,0,Card on File,Koramangala,Tuesday,0,39,Female,Show
BK_00180,CUST_1040,Spa & Massage,3000,2025-12-07,2025-12-08,18,1,2,0,0,Pay at Salon (Cash),Whitefield,Monday,0,42,Female,Show
BK_00181,CUST_1234,Haircut,500,2025-10-28,2025-10-29,9,1,10,0,0,Online Prepaid,HSR Layout,Wednesday,0,18,Male,Show
BK_00182,CUST_0557,Hair Treatment,4000,2025-11-06,2025-11-10,13,4,2,0,0,Online Prepaid,Jayanagar,Monday,0,36,Male,Show
BK_00183,CUST_0194,Facial,1500,2025-09-02,2025-09-04,14,2,13,0,0,Card on File,HSR Layout,Thursday,0,35,Female,Show
BK_00184,CUST_0331,Haircut,500,2025-08-30,2025-09-05,18,6,7,0,0,Online Prepaid,Jayanagar,Friday,0,30,Female,No-Show
BK_00185,CUST_0912,Bridal Package,15000,2025-08-27,2025-08-29,13,2,4,0,0,Online Prepaid,Whitefield,Friday,0,19,Male,No-Show
BK_00186,CUST_1949,Spa & Massage,3000,2025-11-24,2025-12-07,15,13,2,0,0,Card on File,Koramangala,Sunday,1,23,Female,Show
BK_00187,CUST_1321,Hair Coloring,2500,2025-09-20,2025-09-28,12,8,4,0,0,Pay at Salon (Cash),Indiranagar,Sunday,1,32,Female,No-Show
BK_00188,CUST_0969,Haircut,500,2026-01-07,2026-01-15,17,8,1,0,0,Online Prepaid,HSR Layout,Thursday,0,37,Male,No-Show
BK_00189,CUST_0450,Hair Coloring,2500,2025-12-02,2025-12-04,19,2,1,0,0,Online Prepaid,Koramangala,Thursday,0,32,Male,Show
BK_00190,CUST_1660,Haircut,500,2025-09-08,2025-09-16,16,8,3,0,0,UPI Prepaid,Whitefield,Tuesday,0,40,Female,Show
BK_00191,CUST_0653,Hair Treatment,4000,2025-09-01,2025-09-02,14,1,2,0,0,Online Prepaid,Koramangala,Tuesday,0,37,Female,Show
BK_00192,CUST_1462,Spa & Massage,3000,2025-12-03,2025-12-05,13,2,1,0,0,UPI Prepaid,Indiranagar,Friday,0,29,Other,Show
BK_00193,CUST_1375,Spa & Massage,3000,2025-10-29,2025-10-31,17,2,3,0,0,Online Prepaid,Indiranagar,Friday,0,43,Female,Show
BK_00194,CUST_0963,Spa & Massage,3000,2026-01-28,2026-01-29,13,1,5,0,0,Online Prepaid,Whitefield,Thursday,0,30,Female,Show
BK_00195,CUST_1557,Haircut,500,2025-11-24,2025-11-28,18,4,5,0,0,Pay at Salon (Cash),HSR Layout,Friday,0,30,Female,Show
BK_00196,CUST_0084,Hair Coloring,2500,2025-08-27,2025-09-13,18,17,2,0,0,Card on File,HSR Layout,Saturday,1,18,Male,Show
BK_00197,CUST_0401,Haircut,500,2026-02-10,2026-02-11,17,1,4,0,0,Pay at Salon (Cash),Koramangala,Wednesday,0,27,Male,Show
BK_00198,CUST_0491,Hair Treatment,4000,2026-02-14,2026-02-18,20,4,2,0,0,Card on File,Indiranagar,Wednesday,0,24,Female,No-Show
BK_00199,CUST_0458,Hair Coloring,2500,2025-09-10,2025-09-16,13,6,16,0,0,UPI Prepaid,Indiranagar,Tuesday,0,25,Female,Show
BK_00200,CUST_1887,Bridal Package,15000,2025-11-20,2025-11-30,17,10,17,0,0,Online Prepaid,Koramangala,Sunday,1,21,Male,Show
BK_00201,CUST_1074,Hair Treatment,4000,2026-01-11,2026-01-12,17,1,8,0,0,UPI Prepaid,Indiranagar,Monday,0,46,Female,Show
BK_00202,CUST_1425,Haircut,500,2025-11-01,2025-11-02,12,1,9,0,0,UPI Prepaid,Whitefield,Sunday,1,18,Male,Show
BK_00203,CUST_1512,Haircut,500,2025-12-26,2025-12-27,9,1,13,0,0,Pay at Salon (Cash),Indiranagar,Saturday,1,31,Male,Show
BK_00204,CUST_1246,Hair Treatment,4000,2025-10-23,2025-11-15,18,23,2,0,0,Online Prepaid,Indiranagar,Saturday,1,38,Female,No-Show
BK_00205,CUST_0882,Haircut,500,2026-02-04,2026-02-09,18,5,5,0,0,UPI Prepaid,Whitefield,Monday,0,36,Female,Show
BK_00206,CUST_1676,Haircut,500,2025-09-18,2025-09-20,12,2,3,0,0,UPI Prepaid,Whitefield,Saturday,1,35,Female,Show
BK_00207,CUST_0154,Spa & Massage,3000,2025-12-31,2026-01-03,17,3,4,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,19,Female,No-Show
BK_00208,CUST_1932,Hair Coloring,2500,2026-01-09,2026-01-16,17,7,2,0,0,UPI Prepaid,Whitefield,Friday,0,30,Female,Show
BK_00209,CUST_1318,Haircut,500,2025-11-26,2025-11-30,18,4,3,0,0,UPI Prepaid,Whitefield,Sunday,1,39,Male,Show
BK_00210,CUST_0792,Facial,1500,2025-09-16,2025-09-21,12,5,3,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,25,Male,No-Show
BK_00211,CUST_0791,Hair Treatment,4000,2025-11-20,2025-11-26,19,6,3,0,0,Online Prepaid,HSR Layout,Wednesday,0,28,Male,Show
BK_00212,CUST_0448,Hair Treatment,4000,2025-10-23,2025-10-24,9,1,3,0,0,Card on File,Koramangala,Friday,0,39,Male,Show
BK_00213,CUST_1304,Haircut,500,2025-12-11,2025-12-17,19,6,1,0,0,UPI Prepaid,Indiranagar,Wednesday,0,18,Female,Show
BK_00214,CUST_1085,Spa & Massage,3000,2025-11-09,2025-11-13,18,4,4,0,0,Online Prepaid,Indiranagar,Thursday,0,31,Male,Show
BK_00215,CUST_0824,Spa & Massage,3000,2026-01-11,2026-02-03,16,23,13,0,0,Card on File,Whitefield,Tuesday,0,35,Male,Show
BK_00216,CUST_0499,Haircut,500,2025-12-26,2025-12-28,17,2,8,0,0,UPI Prepaid,Whitefield,Sunday,1,31,Male,No-Show
BK_00217,CUST_1214,Bridal Package,15000,2025-11-15,2025-12-04,11,19,3,0,0,Online Prepaid,Whitefield,Thursday,0,41,Female,Show
BK_00218,CUST_1503,Spa & Massage,3000,2026-01-11,2026-01-12,11,1,3,0,0,Online Prepaid,Koramangala,Monday,0,31,Female,Show
BK_00219,CUST_0225,Hair Coloring,2500,2025-12-21,2025-12-22,12,1,6,0,0,Card on File,Indiranagar,Monday,0,41,Female,Show
BK_00220,CUST_1221,Facial,1500,2025-12-28,2026-01-12,17,15,2,0,0,Online Prepaid,Jayanagar,Monday,0,31,Male,No-Show
BK_00221,CUST_0321,Hair Treatment,4000,2025-10-13,2025-10-14,18,1,5,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,35,Other,Show
BK_00222,CUST_0302,Haircut,500,2026-02-11,2026-02-13,17,2,11,1,1,Online Prepaid,Indiranagar,Friday,0,35,Female,Show
BK_00223,CUST_0401,Hair Coloring,2500,2025-11-11,2025-11-17,20,6,4,0,0,Online Prepaid,Whitefield,Monday,0,27,Male,Show
BK_00224,CUST_0675,Facial,1500,2025-12-21,2025-12-30,19,9,2,0,0,Pay at Salon (Cash),Jayanagar,Tuesday,0,24,Male,Show
BK_00225,CUST_0174,Hair Coloring,2500,2025-11-11,2025-11-14,19,3,8,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,26,Female,Show
BK_00226,CUST_0503,Spa & Massage,3000,2025-10-11,2025-10-19,18,8,14,0,0,UPI Prepaid,Jayanagar,Sunday,1,32,Male,Show
BK_00227,CUST_1744,Hair Treatment,4000,2025-12-22,2025-12-28,11,6,3,0,0,UPI Prepaid,Koramangala,Sunday,1,26,Female,No-Show
BK_00228,CUST_0871,Bridal Package,15000,2025-10-01,2025-10-09,11,8,7,0,0,UPI Prepaid,HSR Layout,Thursday,0,46,Male,Show
BK_00229,CUST_1851,Hair Coloring,2500,2025-09-10,2025-09-15,13,5,11,0,1,UPI Prepaid,Whitefield,Monday,0,44,Female,Show
BK_00230,CUST_0525,Hair Treatment,4000,2025-09-01,2025-09-04,17,3,5,0,0,UPI Prepaid,Koramangala,Thursday,0,21,Male,No-Show
BK_00231,CUST_0905,Haircut,500,2026-01-03,2026-01-06,9,3,2,0,0,UPI Prepaid,Whitefield,Tuesday,0,39,Female,No-Show
BK_00232,CUST_1802,Haircut,500,2026-01-12,2026-01-15,11,3,2,0,0,Online Prepaid,HSR Layout,Thursday,0,32,Male,Show
BK_00233,CUST_1771,Spa & Massage,3000,2025-12-03,2025-12-05,19,2,3,0,0,UPI Prepaid,HSR Layout,Friday,0,35,Female,Show
BK_00234,CUST_0970,Hair Coloring,2500,2026-01-14,2026-01-24,10,10,1,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,41,Female,Show
BK_00235,CUST_0054,Haircut,500,2026-02-08,2026-02-15,18,7,6,1,0,Pay at Salon (Cash),Indiranagar,Sunday,1,44,Male,No-Show
BK_00236,CUST_1294,Hair Coloring,2500,2025-09-03,2025-09-05,19,2,3,0,0,UPI Prepaid,Whitefield,Friday,0,20,Female,Show
BK_00237,CUST_1019,Facial,1500,2025-09-10,2025-09-12,19,2,2,0,0,Pay at Salon (Cash),Whitefield,Friday,0,36,Female,Show
BK_00238,CUST_1475,Hair Treatment,4000,2025-11-10,2025-11-13,17,3,2,0,0,Card on File,Koramangala,Thursday,0,34,Other,Show
BK_00239,CUST_0910,Hair Coloring,2500,2025-12-31,2026-01-05,19,5,6,1,0,Online Prepaid,Koramangala,Monday,0,22,Male,No-Show
BK_00240,CUST_0506,Bridal Package,15000,2025-12-01,2025-12-07,20,6,1,0,0,UPI Prepaid,Koramangala,Sunday,1,55,Female,No-Show
BK_00241,CUST_0032,Haircut,500,2025-09-04,2025-09-07,19,3,1,0,0,Card on File,Whitefield,Sunday,1,27,Male,Show
BK_00242,CUST_1324,Facial,1500,2025-08-30,2025-09-07,18,8,4,0,0,Card on File,HSR Layout,Sunday,1,35,Male,Show
BK_00243,CUST_1622,Facial,1500,2026-02-20,2026-02-24,18,4,11,0,0,Online Prepaid,Indiranagar,Tuesday,0,33,Male,Show
BK_00244,CUST_1570,Haircut,500,2025-10-13,2025-10-14,18,1,4,0,0,UPI Prepaid,Whitefield,Tuesday,0,30,Male,No-Show
BK_00245,CUST_1339,Facial,1500,2026-02-01,2026-02-15,15,14,28,2,2,Online Prepaid,Koramangala,Sunday,1,36,Female,Show
BK_00246,CUST_0773,Haircut,500,2026-01-21,2026-01-24,12,3,7,0,0,Online Prepaid,Indiranagar,Saturday,1,29,Female,Show
BK_00247,CUST_0130,Hair Treatment,4000,2025-11-11,2025-11-16,14,5,10,0,0,Pay at Salon (Cash),Koramangala,Sunday,1,32,Male,No-Show
BK_00248,CUST_1067,Haircut,500,2025-11-27,2025-11-30,10,3,7,0,0,Online Prepaid,Indiranagar,Sunday,1,26,Male,Show
BK_00249,CUST_0553,Facial,1500,2025-10-04,2025-10-06,17,2,11,1,1,UPI Prepaid,Koramangala,Monday,0,35,Other,Show
BK_00250,CUST_0897,Facial,1500,2025-12-14,2025-12-16,12,2,6,0,0,Pay at Salon (Cash),Jayanagar,Tuesday,0,22,Female,Show
BK_00251,CUST_0109,Haircut,500,2025-09-15,2025-10-03,13,18,4,0,0,Online Prepaid,Jayanagar,Friday,0,24,Female,No-Show
BK_00252,CUST_1642,Hair Coloring,2500,2026-02-02,2026-02-11,18,9,1,0,0,UPI Prepaid,Whitefield,Wednesday,0,34,Male,Show
BK_00253,CUST_0189,Hair Treatment,4000,2025-09-04,2025-09-07,19,3,3,0,0,UPI Prepaid,Jayanagar,Sunday,1,38,Female,Show
BK_00254,CUST_1302,Hair Coloring,2500,2026-01-10,2026-01-11,19,1,11,1,0,Pay at Salon (Cash),Koramangala,Sunday,1,27,Female,No-Show
BK_00255,CUST_0485,Hair Coloring,2500,2026-02-02,2026-02-19,12,17,5,0,0,Pay at Salon (Cash),Jayanagar,Thursday,0,38,Male,No-Show
BK_00256,CUST_0675,Haircut,500,2025-10-24,2025-10-25,11,1,2,0,0,Online Prepaid,Whitefield,Saturday,1,24,Male,Show
BK_00257,CUST_0608,Hair Treatment,4000,2025-10-18,2025-10-20,10,2,2,0,0,Online Prepaid,Koramangala,Monday,0,32,Female,Show
BK_00258,CUST_0720,Hair Treatment,4000,2026-01-06,2026-01-12,11,6,1,0,0,Online Prepaid,Indiranagar,Monday,0,27,Male,No-Show
BK_00259,CUST_0392,Facial,1500,2026-01-11,2026-01-18,18,7,6,0,0,Online Prepaid,Koramangala,Sunday,1,31,Male,Show
BK_00260,CUST_1703,Bridal Package,15000,2026-01-11,2026-01-17,11,6,5,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,18,Female,No-Show
BK_00261,CUST_1770,Haircut,500,2026-01-24,2026-01-27,13,3,2,0,0,UPI Prepaid,Whitefield,Tuesday,0,19,Male,Show
BK_00262,CUST_0933,Spa & Massage,3000,2026-01-17,2026-01-24,14,7,5,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,43,Male,Show
BK_00263,CUST_0965,Facial,1500,2026-02-15,2026-02-16,19,1,2,0,0,Card on File,Koramangala,Monday,0,33,Female,Show
BK_00264,CUST_1420,Hair Coloring,2500,2026-02-03,2026-02-07,14,4,1,0,0,UPI Prepaid,Indiranagar,Saturday,1,18,Female,Show
BK_00265,CUST_0099,Hair Coloring,2500,2025-12-22,2026-01-04,10,13,4,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,32,Male,No-Show
BK_00266,CUST_1117,Bridal Package,15000,2025-10-05,2025-10-21,12,16,15,1,0,Online Prepaid,Whitefield,Tuesday,0,40,Female,Show
BK_00267,CUST_1361,Hair Coloring,2500,2025-10-11,2025-10-12,17,1,3,0,0,Card on File,HSR Layout,Sunday,1,26,Female,No-Show
BK_00268,CUST_1433,Facial,1500,2025-09-20,2025-09-29,20,9,16,1,1,Pay at Salon (Cash),HSR Layout,Monday,0,22,Male,Show
BK_00269,CUST_0955,Bridal Package,15000,2025-09-17,2025-09-19,15,2,6,0,0,UPI Prepaid,Whitefield,Friday,0,44,Female,Show
BK_00270,CUST_1921,Facial,1500,2025-12-14,2025-12-16,18,2,6,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,38,Female,Show
BK_00271,CUST_0721,Hair Coloring,2500,2026-01-25,2026-01-27,12,2,12,1,1,Card on File,Jayanagar,Tuesday,0,26,Female,Show
BK_00272,CUST_0465,Hair Treatment,4000,2026-02-19,2026-02-20,17,1,3,0,0,Online Prepaid,Whitefield,Friday,0,40,Male,Show
BK_00273,CUST_0779,Facial,1500,2026-01-04,2026-01-08,18,4,5,0,0,UPI Prepaid,Koramangala,Thursday,0,34,Male,Show
BK_00274,CUST_0836,Hair Coloring,2500,2026-01-04,2026-01-11,12,7,5,0,0,Online Prepaid,Koramangala,Sunday,1,24,Female,Show
BK_00275,CUST_0557,Facial,1500,2025-12-29,2025-12-31,12,2,2,0,0,Card on File,Indiranagar,Wednesday,0,36,Male,No-Show
BK_00276,CUST_0084,Spa & Massage,3000,2025-11-03,2025-11-05,14,2,2,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,18,Male,Show
BK_00277,CUST_0100,Bridal Package,15000,2025-10-15,2025-10-18,16,3,1,0,0,Card on File,Koramangala,Saturday,1,36,Male,Show
BK_00278,CUST_0117,Haircut,500,2025-09-30,2025-10-04,13,4,1,0,0,UPI Prepaid,Jayanagar,Saturday,1,41,Female,Show
BK_00279,CUST_1586,Haircut,500,2025-12-17,2025-12-25,12,8,10,1,1,Online Prepaid,Whitefield,Thursday,0,23,Male,Show
BK_00280,CUST_0611,Haircut,500,2025-11-02,2025-11-03,17,1,1,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,36,Female,Show
BK_00281,CUST_1305,Hair Treatment,4000,2026-02-03,2026-02-14,12,11,1,0,0,UPI Prepaid,Koramangala,Saturday,1,37,Female,Show
BK_00282,CUST_0490,Hair Treatment,4000,2025-09-07,2025-09-14,14,7,2,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,25,Female,Show
BK_00283,CUST_1948,Haircut,500,2025-12-27,2025-12-29,10,2,9,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,27,Male,No-Show
BK_00284,CUST_0636,Hair Coloring,2500,2025-10-10,2025-10-18,17,8,4,0,0,Online Prepaid,Jayanagar,Saturday,1,27,Female,No-Show
BK_00285,CUST_0269,Haircut,500,2025-11-14,2025-11-25,19,11,14,0,0,Card on File,HSR Layout,Tuesday,0,18,Female,Show
BK_00286,CUST_0755,Facial,1500,2026-01-16,2026-01-18,12,2,6,0,0,Pay at Salon (Cash),HSR Layout,Sunday,1,43,Male,Show
BK_00287,CUST_0407,Facial,1500,2025-09-17,2025-09-27,12,10,7,0,0,Online Prepaid,Whitefield,Saturday,1,34,Female,Show
BK_00288,CUST_1241,Haircut,500,2026-02-17,2026-02-18,19,1,8,0,0,Card on File,HSR Layout,Wednesday,0,42,Female,Show
BK_00289,CUST_1371,Haircut,500,2025-10-10,2025-10-15,14,5,10,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,18,Male,Show
BK_00290,CUST_1916,Hair Coloring,2500,2026-02-08,2026-02-11,13,3,3,0,0,Pay at Salon (Cash),Koramangala,Wednesday,0,42,Male,Show
BK_00291,CUST_1030,Haircut,500,2026-02-04,2026-02-07,9,3,3,0,0,UPI Prepaid,Whitefield,Saturday,1,49,Male,Show
BK_00292,CUST_0601,Haircut,500,2025-12-24,2025-12-27,20,3,5,0,0,Online Prepaid,Whitefield,Saturday,1,40,Female,No-Show
BK_00293,CUST_1666,Bridal Package,15000,2025-11-30,2025-12-04,17,4,7,0,0,Pay at Salon (Cash),Koramangala,Thursday,0,23,Male,Show
BK_00294,CUST_0110,Haircut,500,2025-11-16,2025-11-25,12,9,3,0,0,Card on File,Whitefield,Tuesday,0,24,Male,No-Show
BK_00295,CUST_0203,Hair Coloring,2500,2025-11-09,2025-11-15,9,6,10,0,0,Card on File,Whitefield,Saturday,1,19,Male,Show
BK_00296,CUST_1224,Hair Treatment,4000,2025-09-06,2025-09-14,13,8,1,0,0,Card on File,Koramangala,Sunday,1,24,Male,Show
BK_00297,CUST_1310,Hair Coloring,2500,2025-12-16,2026-01-05,18,20,1,0,0,Card on File,Jayanagar,Monday,0,26,Female,No-Show
BK_00298,CUST_1935,Haircut,500,2025-09-05,2025-09-08,11,3,9,0,0,Online Prepaid,Koramangala,Monday,0,18,Female,Show
BK_00299,CUST_1654,Hair Coloring,2500,2025-12-24,2026-01-08,18,15,12,0,0,Pay at Salon (Cash),Whitefield,Thursday,0,23,Male,Show
BK_00300,CUST_1482,Facial,1500,2025-12-12,2025-12-15,15,3,4,0,0,Card on File,Koramangala,Monday,0,24,Male,Show
BK_00301,CUST_0218,Facial,1500,2026-01-07,2026-01-10,10,3,1,0,0,Card on File,Jayanagar,Saturday,1,27,Female,Show
BK_00302,CUST_1478,Spa & Massage,3000,2025-08-28,2025-08-29,11,1,1,0,0,Card on File,Koramangala,Friday,0,37,Female,Show
BK_00303,CUST_1798,Hair Coloring,2500,2025-08-31,2025-09-05,18,5,2,0,0,Pay at Salon (Cash),Whitefield,Friday,0,39,Other,Show
BK_00304,CUST_1303,Spa & Massage,3000,2025-11-06,2025-11-16,11,10,15,1,2,Pay at Salon (Cash),HSR Layout,Sunday,1,41,Female,No-Show
BK_00305,CUST_1661,Haircut,500,2025-09-27,2025-10-02,20,5,2,0,0,UPI Prepaid,Indiranagar,Thursday,0,32,Female,Show
BK_00306,CUST_0490,Bridal Package,15000,2025-11-16,2025-11-17,13,1,2,0,0,UPI Prepaid,Whitefield,Monday,0,25,Female,Show
BK_00307,CUST_1765,Haircut,500,2025-11-20,2025-11-22,17,2,1,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,22,Other,Show
BK_00308,CUST_0134,Hair Treatment,4000,2026-02-14,2026-02-15,16,1,1,0,0,Pay at Salon (Cash),HSR Layout,Sunday,1,24,Female,Show
BK_00309,CUST_0235,Spa & Massage,3000,2025-09-02,2025-09-09,11,7,4,0,0,UPI Prepaid,Koramangala,Tuesday,0,23,Male,Show
BK_00310,CUST_1347,Spa & Massage,3000,2026-01-10,2026-01-24,18,14,4,0,0,Pay at Salon (Cash),Jayanagar,Saturday,1,22,Male,Show
BK_00311,CUST_1775,Haircut,500,2025-10-11,2025-10-16,16,5,6,0,0,Card on File,HSR Layout,Thursday,0,35,Female,No-Show
BK_00312,CUST_1321,Bridal Package,15000,2025-12-23,2026-01-04,15,12,4,0,0,Card on File,Whitefield,Sunday,1,32,Female,Show
BK_00313,CUST_0128,Hair Treatment,4000,2026-02-14,2026-02-16,10,2,2,0,0,Online Prepaid,Koramangala,Monday,0,29,Female,Show
BK_00314,CUST_1802,Hair Coloring,2500,2025-12-07,2025-12-09,18,2,2,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,32,Male,No-Show
BK_00315,CUST_0887,Spa & Massage,3000,2025-10-23,2025-10-24,16,1,4,0,0,Online Prepaid,Indiranagar,Friday,0,18,Male,Show
BK_00316,CUST_1244,Haircut,500,2025-12-03,2025-12-11,19,8,2,0,0,Online Prepaid,Jayanagar,Thursday,0,18,Male,Show
BK_00317,CUST_0108,Hair Treatment,4000,2026-01-11,2026-01-17,17,6,2,0,0,Card on File,Jayanagar,Saturday,1,31,Other,Show
BK_00318,CUST_1639,Spa & Massage,3000,2025-12-16,2025-12-17,11,1,1,0,0,Online Prepaid,Indiranagar,Wednesday,0,33,Female,Show
BK_00319,CUST_1693,Hair Treatment,4000,2025-10-31,2025-11-12,10,12,1,0,0,Card on File,Koramangala,Wednesday,0,26,Female,Show
BK_00320,CUST_1950,Haircut,500,2025-10-16,2025-10-27,17,11,5,0,0,Online Prepaid,Indiranagar,Monday,0,30,Male,Show
BK_00321,CUST_0843,Facial,1500,2026-01-23,2026-01-31,12,8,5,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,18,Male,Show
BK_00322,CUST_1308,Spa & Massage,3000,2025-12-27,2026-01-05,13,9,1,0,0,UPI Prepaid,Koramangala,Monday,0,42,Female,Show
BK_00323,CUST_1610,Hair Treatment,4000,2025-09-27,2025-10-05,14,8,10,0,0,Online Prepaid,Indiranagar,Sunday,1,35,Female,Show
BK_00324,CUST_1291,Haircut,500,2025-11-25,2025-11-30,19,5,8,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,32,Male,Show
BK_00325,CUST_1518,Haircut,500,2025-12-10,2025-12-22,12,12,13,1,0,UPI Prepaid,Koramangala,Monday,0,18,Female,Show
BK_00326,CUST_1621,Hair Treatment,4000,2025-09-11,2025-09-12,19,1,2,0,0,Card on File,Indiranagar,Friday,0,43,Male,Show
BK_00327,CUST_0044,Facial,1500,2026-01-23,2026-02-08,19,16,4,0,0,Online Prepaid,Jayanagar,Sunday,1,40,Female,Show
BK_00328,CUST_1871,Facial,1500,2026-02-13,2026-02-14,15,1,4,0,0,Online Prepaid,Whitefield,Saturday,1,28,Female,Show
BK_00329,CUST_1351,Facial,1500,2025-11-17,2025-11-18,18,1,1,0,0,Pay at Salon (Cash),Jayanagar,Tuesday,0,44,Male,Show
BK_00330,CUST_1545,Haircut,500,2025-12-16,2025-12-20,17,4,22,4,3,Pay at Salon (Cash),HSR Layout,Saturday,1,24,Female,Show
BK_00331,CUST_1231,Hair Coloring,2500,2025-10-04,2025-10-10,11,6,13,1,1,Card on File,Koramangala,Friday,0,22,Male,Show
BK_00332,CUST_1139,Bridal Package,15000,2025-11-11,2025-11-12,19,1,10,0,0,Card on File,Koramangala,Wednesday,0,25,Female,Show
BK_00333,CUST_0456,Facial,1500,2026-01-30,2026-01-31,20,1,12,0,0,Pay at Salon (Cash),HSR Layout,Saturday,1,26,Male,No-Show
BK_00334,CUST_0633,Hair Coloring,2500,2025-09-21,2025-10-10,17,19,8,0,0,Card on File,Koramangala,Friday,0,35,Female,Show
BK_00335,CUST_0082,Haircut,500,2025-10-21,2025-10-22,20,1,14,0,0,Online Prepaid,Jayanagar,Wednesday,0,34,Other,Show
BK_00336,CUST_1163,Spa & Massage,3000,2025-09-10,2025-09-15,15,5,11,0,0,Pay at Salon (Cash),Jayanagar,Monday,0,27,Female,Show
BK_00337,CUST_0340,Hair Treatment,4000,2025-11-19,2025-11-22,13,3,3,0,0,Pay at Salon (Cash),Indiranagar,Saturday,1,34,Female,No-Show
BK_00338,CUST_1818,Haircut,500,2026-02-03,2026-02-08,12,5,2,0,0,Online Prepaid,Koramangala,Sunday,1,31,Female,Show
BK_00339,CUST_0354,Facial,1500,2025-12-08,2025-12-14,14,6,1,0,0,Pay at Salon (Cash),Jayanagar,Sunday,1,47,Male,Show
BK_00340,CUST_1763,Spa & Massage,3000,2025-09-22,2025-09-25,17,3,10,0,0,Card on File,Koramangala,Thursday,0,32,Female,Show
BK_00341,CUST_1089,Haircut,500,2025-09-15,2025-09-16,12,1,8,1,0,UPI Prepaid,Whitefield,Tuesday,0,24,Male,Show
BK_00342,CUST_1469,Facial,1500,2026-01-16,2026-01-19,13,3,4,0,0,UPI Prepaid,Whitefield,Monday,0,38,Male,Show
BK_00343,CUST_1110,Haircut,500,2025-11-14,2025-11-26,12,12,1,0,0,Pay at Salon (Cash),Koramangala,Wednesday,0,42,Female,Show
BK_00344,CUST_1814,Bridal Package,15000,2026-02-15,2026-02-20,12,5,4,0,0,Online Prepaid,Koramangala,Friday,0,42,Male,Show
BK_00345,CUST_1539,Hair Coloring,2500,2026-02-16,2026-02-21,19,5,3,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,44,Female,No-Show
BK_00346,CUST_1902,Haircut,500,2025-09-05,2025-09-26,10,21,3,0,0,Card on File,HSR Layout,Friday,0,29,Female,No-Show
BK_00347,CUST_1079,Hair Treatment,4000,2025-09-08,2025-09-11,9,3,5,0,0,Card on File,Whitefield,Thursday,0,52,Female,Show
BK_00348,CUST_0467,Spa & Massage,3000,2026-01-31,2026-02-02,10,2,2,0,0,UPI Prepaid,HSR Layout,Monday,0,18,Female,Show
BK_00349,CUST_1039,Haircut,500,2025-09-10,2025-09-17,13,7,5,0,0,UPI Prepaid,Indiranagar,Wednesday,0,18,Male,Show
BK_00350,CUST_1630,Bridal Package,15000,2026-02-04,2026-02-17,18,13,3,0,0,Card on File,HSR Layout,Tuesday,0,52,Male,Show
BK_00351,CUST_0897,Spa & Massage,3000,2026-01-08,2026-01-13,17,5,6,0,0,Online Prepaid,Jayanagar,Tuesday,0,22,Female,Show
BK_00352,CUST_0722,Hair Coloring,2500,2025-10-25,2025-11-07,16,13,11,0,0,UPI Prepaid,Koramangala,Friday,0,25,Female,Show
BK_00353,CUST_0906,Hair Coloring,2500,2025-12-04,2025-12-09,18,5,9,0,0,Card on File,Koramangala,Tuesday,0,22,Female,Show
BK_00354,CUST_1124,Facial,1500,2026-02-07,2026-02-12,18,5,2,0,0,Card on File,HSR Layout,Thursday,0,22,Female,No-Show
BK_00355,CUST_0952,Haircut,500,2025-12-30,2026-01-01,10,2,2,0,0,Pay at Salon (Cash),HSR Layout,Thursday,0,23,Female,Show
BK_00356,CUST_1314,Haircut,500,2025-11-15,2025-11-25,11,10,6,0,0,Card on File,Indiranagar,Tuesday,0,18,Male,Show
BK_00357,CUST_1039,Spa & Massage,3000,2025-10-02,2025-10-14,14,12,5,0,0,UPI Prepaid,HSR Layout,Tuesday,0,18,Male,Show
BK_00358,CUST_0539,Haircut,500,2025-10-01,2025-10-17,10,16,5,0,0,Pay at Salon (Cash),HSR Layout,Friday,0,24,Female,No-Show
BK_00359,CUST_0782,Hair Coloring,2500,2026-01-29,2026-01-30,19,1,5,0,0,Card on File,Jayanagar,Friday,0,26,Female,Show
